cliente,total_gasto,segmento
17745,433.04,Bronze
15920,432.99,Bronze
17687,432.68,Bronze
15721,432.28,Bronze
12447,431.49,Bronze
15963,431.16,Bronze
17525,431.1,Bronze
17560,431.07,Bronze
13066,430.90000000000003,Bronze
16473,430.27,Bronze
15450,429.84,Bronze
12527,429.71000000000004,Bronze
13726,429.11999999999995,Bronze
16324,428.68,Bronze
17285,428.34,Bronze
15545,428.05,Bronze
12904,427.83,Bronze
14413,427.57,Bronze
13316,427.57,Bronze
13416,427.20000000000005,Bronze
15930,426.63,Bronze
16018,426.57,Bronze
15966,426.53000000000003,Bronze
15217,426.24,Bronze
12384,425.27000000000004,Bronze
13074,425.20000000000005,Bronze
15540,425.04,Bronze
12777,424.95,Bronze
15127,424.35,Bronze
15504,423.85,Bronze
14627,423.15000000000003,Bronze
14097,422.85999999999996,Bronze
15216,422.49,Bronze
13434,421.92,Bronze
12873,421.59999999999997,Bronze
17232,421.52,Bronze
14342,421.28,Bronze
13574,421.25,Bronze
14663,421.18,Bronze
14093,420.89,Bronze
18051,420.74,Bronze
15711,420.25,Bronze
16070,419.78999999999996,Bronze
16870,419.56,Bronze
16321,419.15000000000003,Bronze
15262,418.82,Bronze
14807,418.14,Bronze
15944,418.1,Bronze
13073,418.08,Bronze
17701,417.95,Bronze
17855,417.94,Bronze
16475,417.7,Bronze
12833,417.38,Bronze
12920,417.35,Bronze
17258,417.3,Bronze
15539,417.26,Bronze
16816,417.06,Bronze
15887,416.95,Bronze
15922,416.8,Bronze
12769,416.34000000000003,Bronze
14369,416.03000000000003,Bronze
16356,415.87,Bronze
15585,415.7,Bronze
13641,415.32,Bronze
15725,415.25,Bronze
17370,415.21999999999997,Bronze
13565,414.8,Bronze
18278,414.20000000000005,Bronze
13002,414.13,Bronze
16430,413.89000000000004,Bronze
17035,413.63,Bronze
12491,413.6,Bronze
16239,413.6,Bronze
18258,413.3,Bronze
14184,413.09,Bronze
17767,413.05,Bronze
18128,412.48,Bronze
12816,412.25,Bronze
15364,412.07,Bronze
13827,412.05,Bronze
16272,411.7,Bronze
16178,411.44,Bronze
16624,411.29,Bronze
17298,411.0,Bronze
16815,410.97,Bronze
15960,410.95,Bronze
17103,410.38,Bronze
14984,410.37,Bronze
17342,409.55,Bronze
15225,409.40000000000003,Bronze
13743,409.2,Bronze
13686,409.04,Bronze
12974,408.95,Bronze
14979,408.86,Bronze
17163,408.82,Bronze
16765,408.55,Bronze
17980,408.47,Bronze
17011,408.3,Bronze
17807,407.27,Bronze
15446,406.95,Bronze
16646,406.8,Bronze
17276,406.69,Bronze
15418,406.42,Bronze
16632,406.4,Bronze
15475,406.31,Bronze
15342,406.09,Bronze
18111,405.85,Bronze
12917,405.6,Bronze
13143,405.1,Bronze
17172,404.81,Bronze
16484,404.3,Bronze
12493,403.86,Bronze
17849,403.76,Bronze
12498,403.70000000000005,Bronze
15075,403.47,Bronze
16404,403.25,Bronze
15126,402.99,Bronze
12564,402.9,Bronze
14172,402.72,Bronze
15501,402.5,Bronze
13759,402.49,Bronze
12930,402.36,Bronze
17483,402.28000000000003,Bronze
16656,401.83,Bronze
16893,401.77,Bronze
16921,401.67,Bronze
15177,401.45,Bronze
13816,401.22,Bronze
13933,401.19,Bronze
14736,401.08,Bronze
14471,400.95,Bronze
15771,400.9,Bronze
13165,400.64,Bronze
12817,400.58,Bronze
17403,400.57,Bronze
13738,400.37,Bronze
13237,400.0,Bronze
18164,399.65000000000003,Bronze
16888,399.25,Bronze
14581,399.12,Bronze
13176,398.88,Bronze
17830,398.7,Bronze
12508,398.27,Bronze
15577,397.98,Bronze
13770,397.77,Bronze
17789,397.15,Bronze
15219,397.15,Bronze
14171,397.09000000000003,Bronze
17486,396.87,Bronze
15883,396.48,Bronze
13879,395.5,Bronze
15084,394.03,Bronze
12740,393.6,Bronze
15345,393.54,Bronze
12363,393.48,Bronze
15437,393.45,Bronze
16868,393.39,Bronze
14034,392.72,Bronze
15102,392.57,Bronze
17563,392.38,Bronze
12791,392.22999999999996,Bronze
16783,391.95,Bronze
13733,391.91,Bronze
18050,391.9,Bronze
12707,391.72,Bronze
16084,390.28,Bronze
17614,390.07,Bronze
14197,390.05,Bronze
16060,388.95,Bronze
15124,388.9,Bronze
15659,388.89,Bronze
17595,388.79,Bronze
17996,388.31,Bronze
15160,388.12,Bronze
14762,387.87,Bronze
13922,387.55,Bronze
17771,387.41,Bronze
17462,387.33,Bronze
17344,387.11,Bronze
17718,386.98,Bronze
17021,386.47,Bronze
12579,386.42,Bronze
17111,386.16,Bronze
12827,385.6,Bronze
16492,385.56,Bronze
12889,385.46000000000004,Bronze
17197,385.36,Bronze
15387,385.25,Bronze
17804,385.23,Bronze
17711,385.1,Bronze
17772,384.77,Bronze
12554,384.5,Bronze
14620,384.34000000000003,Bronze
16982,384.06,Bronze
14598,384.04,Bronze
15155,383.96999999999997,Bronze
13038,383.76,Bronze
12547,383.58,Bronze
14567,383.40000000000003,Bronze
15947,383.04,Bronze
12832,383.03,Bronze
13817,382.98,Bronze
14676,382.8,Bronze
14575,382.71,Bronze
16988,382.67,Bronze
16236,382.40000000000003,Bronze
13997,382.31,Bronze
16137,382.2,Bronze
17363,381.96,Bronze
17903,381.09000000000003,Bronze
12394,381.08,Bronze
17388,380.93,Bronze
16616,380.92,Bronze
16027,380.3,Bronze
14924,380.27000000000004,Bronze
16577,380.0,Bronze
14200,379.2,Bronze
12445,378.98,Bronze
13255,378.66,Bronze
12593,378.59999999999997,Bronze
12459,378.2,Bronze
13698,378.07,Bronze
15777,378.01000000000005,Bronze
15915,377.97,Bronze
17998,377.95,Bronze
16629,377.85,Bronze
12651,377.75,Bronze
17270,377.3,Bronze
12922,377.3,Bronze
15968,377.25,Bronze
12825,376.78,Bronze
15831,376.69,Bronze
13832,376.61,Bronze
14531,376.34,Bronze
16534,375.75,Bronze
15369,375.59999999999997,Bronze
14294,375.34,Bronze
13585,375.3,Bronze
13948,375.16,Bronze
17810,374.81,Bronze
16773,374.44,Bronze
14164,374.4,Bronze
13433,374.22,Bronze
14819,374.16,Bronze
15337,373.02,Bronze
14981,372.92,Bronze
12895,372.8,Bronze
17431,372.7,Bronze
15989,372.51,Bronze
13530,372.38,Bronze
18031,372.34,Bronze
12981,372.21999999999997,Bronze
15472,371.56,Bronze
15806,371.22,Bronze
15975,371.01,Bronze
15386,370.74,Bronze
17012,370.72,Bronze
15765,370.63,Bronze
13358,370.31,Bronze
17792,370.05,Bronze
17783,369.41,Bronze
12419,368.01,Bronze
16448,367.87,Bronze
16304,367.74,Bronze
18100,367.14,Bronze
13187,367.01,Bronze
17195,366.9,Bronze
16939,366.59,Bronze
14731,366.58,Bronze
14082,366.56,Bronze
14996,366.33,Bronze
17016,365.8,Bronze
14011,365.65999999999997,Bronze
17912,365.42,Bronze
15343,364.5,Bronze
12745,364.33,Bronze
16315,363.11,Bronze
13962,362.8,Bronze
14840,362.71,Bronze
16259,361.94,Bronze
13844,361.62,Bronze
17489,361.52,Bronze
14570,361.35,Bronze
16305,361.21999999999997,Bronze
17785,360.88,Bronze
15429,360.03000000000003,Bronze
12634,360.0,Bronze
17437,359.73,Bronze
16069,359.6,Bronze
18173,359.26,Bronze
16856,358.49,Bronze
14937,358.44,Bronze
17970,358.43,Bronze
14678,358.39,Bronze
15232,358.06,Bronze
17834,358.02,Bronze
15090,357.92,Bronze
12632,357.76,Bronze
16606,357.66,Bronze
17680,357.65,Bronze
17967,357.28999999999996,Bronze
18040,357.20000000000005,Bronze
13234,356.95,Bronze
17601,356.92,Bronze
18067,356.53,Bronze
18162,356.48,Bronze
16149,356.46,Bronze
12617,355.53,Bronze
12996,355.5,Bronze
16552,355.38,Bronze
16977,355.0,Bronze
18159,354.95,Bronze
14268,354.85,Bronze
14358,354.15999999999997,Bronze
17252,353.86,Bronze
13712,353.74,Bronze
15405,353.18,Bronze
18270,353.1,Bronze
17196,352.9,Bronze
16389,352.61,Bronze
15334,351.67,Bronze
14809,351.6,Bronze
18155,351.46,Bronze
13923,351.13,Bronze
13332,350.9,Bronze
14784,350.7,Bronze
13584,350.45,Bronze
16476,350.35,Bronze
17379,350.26,Bronze
12499,350.15999999999997,Bronze
14761,350.12,Bronze
13859,350.11,Bronze
13670,349.7,Bronze
15949,349.6,Bronze
13887,349.55,Bronze
15689,349.43,Bronze
12824,349.42,Bronze
13935,349.33,Bronze
16355,349.15,Bronze
13526,348.98,Bronze
17617,348.83,Bronze
17577,348.75,Bronze
17116,348.74,Bronze
13352,347.97999999999996,Bronze
12760,347.8,Bronze
13673,347.42,Bronze
12677,347.4,Bronze
16006,347.17,Bronze
12441,347.1,Bronze
14779,346.2,Bronze
15894,346.04,Bronze
15781,345.46,Bronze
12672,345.1,Bronze
13774,345.0,Bronze
17171,344.99,Bronze
14633,344.90000000000003,Bronze
18199,344.75,Bronze
13281,344.55,Bronze
13964,344.5,Bronze
15304,344.45000000000005,Bronze
13277,344.2,Bronze
13792,344.15,Bronze
17568,343.79,Bronze
13519,343.21,Bronze
15278,343.15999999999997,Bronze
18047,342.69,Bronze
17833,342.36,Bronze
17052,342.19,Bronze
14042,341.98,Bronze
16826,341.7,Bronze
17542,341.7,Bronze
14058,341.39000000000004,Bronze
17917,341.28,Bronze
15440,341.18,Bronze
12596,341.07,Bronze
16044,340.84000000000003,Bronze
12979,339.86,Bronze
17250,339.52,Bronze
13345,339.5,Bronze
14757,339.38,Bronze
17839,338.8,Bronze
15280,338.71999999999997,Bronze
14630,338.65,Bronze
15277,338.22,Bronze
17736,337.49,Bronze
14000,337.16,Bronze
15497,336.6,Bronze
17488,336.5,Bronze
17573,336.44,Bronze
13629,336.36,Bronze
17911,336.35,Bronze
13482,336.09,Bronze
14353,335.94,Bronze
16063,335.32,Bronze
12943,335.25,Bronze
13171,335.21,Bronze
14997,335.12,Bronze
18214,334.93,Bronze
12489,334.93,Bronze
15840,334.8,Bronze
17607,333.81,Bronze
13247,333.6,Bronze
13904,332.64,Bronze
13057,332.45,Bronze
17104,332.43,Bronze
16803,332.3,Bronze
16382,332.1,Bronze
16621,331.66,Bronze
13545,331.44,Bronze
13795,330.59999999999997,Bronze
14517,330.45,Bronze
17301,330.43,Bronze
15130,330.11,Bronze
17479,329.86,Bronze
15047,329.7,Bronze
16436,329.34,Bronze
14888,328.7,Bronze
13372,328.64,Bronze
13067,328.51,Bronze
13550,328.51,Bronze
17795,328.43,Bronze
16855,328.4,Bronze
15213,328.35,Bronze
18081,328.33000000000004,Bronze
14747,328.2,Bronze
12346,327.86,Bronze
14173,327.8,Bronze
15735,327.68,Bronze
15863,327.5,Bronze
15522,327.5,Bronze
12353,327.36,Bronze
12804,327.02,Bronze
14067,326.94,Bronze
16322,326.75,Bronze
12460,326.65,Bronze
14070,326.55,Bronze
15011,326.3,Bronze
13646,326.25,Bronze
17843,326.23,Bronze
13703,326.06,Bronze
17776,325.96,Bronze
18250,325.87,Bronze
17780,325.71,Bronze
13672,325.36,Bronze
17029,325.3,Bronze
13661,325.24,Bronze
16390,325.15000000000003,Bronze
14886,325.0,Bronze
13801,324.8,Bronze
12999,324.78,Bronze
14339,324.67,Bronze
12946,324.45,Bronze
18261,324.24,Bronze
12831,324.15,Bronze
16243,324.1,Bronze
13079,323.98,Bronze
13351,323.94,Bronze
14150,323.38,Bronze
16195,323.25,Bronze
15043,323.2,Bronze
15970,323.12,Bronze
14767,323.11,Bronze
14263,322.93,Bronze
13274,322.6,Bronze
12435,322.18,Bronze
17945,322.1,Bronze
16488,322.1,Bronze
17326,321.95,Bronze
15726,321.91,Bronze
13442,321.67,Bronze
17471,321.65000000000003,Bronze
15770,321.45,Bronze
14823,321.43,Bronze
13563,321.43,Bronze
14950,321.4,Bronze
14647,321.22,Bronze
16030,320.8,Bronze
15520,320.7,Bronze
12365,320.69,Bronze
14622,320.58000000000004,Bronze
18208,320.28,Bronze
16683,320.25,Bronze
13843,319.75,Bronze
16674,319.61,Bronze
17457,318.90999999999997,Bronze
17229,318.76,Bronze
15682,318.24,Bronze
14703,318.17,Bronze
12552,317.82,Bronze
12464,317.5,Bronze
16850,317.29,Bronze
12544,316.7,Bronze
12529,316.48,Bronze
14522,316.36,Bronze
15196,316.25,Bronze
14706,315.84,Bronze
12614,315.6,Bronze
16091,315.06,Bronze
14917,315.03,Bronze
12983,314.88,Bronze
15592,314.66,Bronze
18206,314.65999999999997,Bronze
13660,314.59,Bronze
15888,314.40999999999997,Bronze
17523,314.28000000000003,Bronze
16522,313.90000000000003,Bronze
13083,313.83,Bronze
12665,313.6,Bronze
13323,313.55,Bronze
17882,313.46,Bronze
16282,312.95,Bronze
13226,312.46,Bronze
15986,312.42,Bronze
12834,312.38,Bronze
12348,312.36,Bronze
17866,312.35,Bronze
12852,311.55,Bronze
15724,310.85,Bronze
16930,310.83,Bronze
16328,310.83,Bronze
15230,310.8,Bronze
17689,310.78,Bronze
13847,310.72,Bronze
12738,310.7,Bronze
13965,310.65,Bronze
16157,310.55,Bronze
14181,310.55,Bronze
16685,310.32,Bronze
12819,309.88,Bronze
16378,309.85,Bronze
15859,309.76,Bronze
15699,309.65,Bronze
13181,309.29,Bronze
15010,308.94,Bronze
17518,308.9,Bronze
14545,308.75,Bronze
13981,308.34000000000003,Bronze
14927,308.2,Bronze
16524,308.14,Bronze
15778,307.95,Bronze
17919,307.8,Bronze
15454,307.69,Bronze
17120,307.46,Bronze
13932,307.4,Bronze
17335,307.0,Bronze
17551,306.84,Bronze
13400,306.51,Bronze
14254,305.83,Bronze
16999,305.82,Bronze
15135,305.68,Bronze
15193,305.55,Bronze
15613,305.5,Bronze
14724,305.35,Bronze
15766,305.16,Bronze
16967,305.09999999999997,Bronze
13667,305.02,Bronze
12755,304.86,Bronze
12532,304.83000000000004,Bronze
12452,304.67,Bronze
16920,304.45,Bronze
14043,304.25,Bronze
17688,304.2,Bronze
16627,304.08,Bronze
13853,303.96000000000004,Bronze
17835,303.84,Bronze
14791,303.63,Bronze
15377,303.55,Bronze
13343,303.43,Bronze
16569,303.37,Bronze
18255,303.15,Bronze
15060,303.09,Bronze
16052,302.78,Bronze
16425,302.7,Bronze
14989,302.6,Bronze
15557,302.45000000000005,Bronze
17506,302.2,Bronze
15054,302.1,Bronze
13283,301.96000000000004,Bronze
13773,301.54,Bronze
15148,301.29,Bronze
13625,301.26,Bronze
15153,301.17,Bronze
12351,300.93,Bronze
16479,300.83,Bronze
16690,300.83,Bronze
12448,300.45,Bronze
15268,300.4,Bronze
14797,300.31,Bronze
13892,300.21,Bronze
14777,300.0,Bronze
17936,299.84,Bronze
13315,299.82000000000005,Bronze
17766,299.61,Bronze
14991,299.55,Bronze
17697,299.35,Bronze
17660,299.17,Bronze
17154,299.1,Bronze
17124,298.89,Bronze
13049,298.54,Bronze
15609,298.48,Bronze
13311,298.25,Bronze
17286,297.98,Bronze
13899,297.92,Bronze
13930,297.74,Bronze
13252,297.45,Bronze
17464,297.23,Bronze
18271,296.8,Bronze
15308,296.55,Bronze
15627,296.42,Bronze
12671,296.101,Bronze
13494,296.1,Bronze
14061,296.05,Bronze
13504,295.93,Bronze
13367,295.9,Bronze
15962,295.83,Bronze
14269,295.73,Bronze
14614,295.13,Bronze
16252,295.09000000000003,Bronze
16579,295.05,Bronze
17057,294.74,Bronze
16660,294.67,Bronze
12350,294.4,Bronze
16297,294.34000000000003,Bronze
16585,294.19,Bronze
13754,294.05,Bronze
15041,294.02,Bronze
15718,293.79,Bronze
15869,293.42,Bronze
17207,293.14,Bronze
13197,293.11,Bronze
13210,293.0,Bronze
17842,292.85,Bronze
17436,292.79999999999995,Bronze
17245,292.79,Bronze
13990,292.58,Bronze
16721,292.47,Bronze
17309,292.34000000000003,Bronze
13449,291.88,Bronze
13624,291.62,Bronze
16615,291.5,Bronze
15979,291.3,Bronze
12977,290.63,Bronze
14072,290.35,Bronze
17569,290.14,Bronze
16897,289.78,Bronze
13796,289.7,Bronze
14433,289.6,Bronze
12559,289.46,Bronze
18035,289.34,Bronze
14012,289.2,Bronze
17501,288.6,Bronze
12386,288.6,Bronze
14799,288.47,Bronze
14727,288.38,Bronze
13616,288.1,Bronze
13893,287.5,Bronze
16509,287.2,Bronze
12411,287.2,Bronze
14494,287.15999999999997,Bronze
14783,287.14,Bronze
18284,286.88,Bronze
12443,286.83,Bronze
14183,286.29,Bronze
16541,285.68,Bronze
17636,285.56,Bronze
16423,285.28,Bronze
17898,285.26,Bronze
16024,285.06,Bronze
12690,285.01,Bronze
17268,284.45,Bronze
12851,284.13,Bronze
18222,283.6,Bronze
15338,283.43,Bronze
17710,283.06,Bronze
13708,282.96,Bronze
17707,282.90000000000003,Bronze
15936,282.79,Bronze
14094,282.72,Bronze
16851,282.69,Bronze
17247,282.19,Bronze
17072,282.05,Bronze
12899,281.65,Bronze
17209,281.6,Bronze
14537,281.52,Bronze
17717,281.52,Bronze
13679,281.26,Bronze
15772,280.88,Bronze
14885,280.8,Bronze
17441,280.75,Bronze
13080,280.73,Bronze
13514,280.7,Bronze
14242,280.55,Bronze
13581,280.53000000000003,Bronze
17178,280.51,Bronze
18048,280.40999999999997,Bronze
17264,279.59,Bronze
17098,279.52,Bronze
14491,279.13,Bronze
12566,278.93,Bronze
17699,278.8,Bronze
16078,278.75,Bronze
13597,278.75,Bronze
12515,278.7,Bronze
15982,278.61,Bronze
14985,278.03000000000003,Bronze
14303,277.94,Bronze
12495,277.4,Bronze
17393,276.63,Bronze
13272,276.56,Bronze
18083,276.09,Bronze
13135,275.45,Bronze
13399,275.4,Bronze
12715,273.86,Bronze
17914,273.55,Bronze
13861,273.26,Bronze
15964,272.96000000000004,Bronze
13917,272.04,Bronze
15654,272.01,Bronze
14348,271.87,Bronze
16089,271.44,Bronze
16433,271.42,Bronze
15400,271.05,Bronze
13533,270.79,Bronze
16281,270.3,Bronze
13966,269.9,Bronze
16864,269.73,Bronze
16286,269.55,Bronze
15481,269.4,Bronze
18267,269.37,Bronze
17958,269.18,Bronze
13765,268.761,Bronze
13121,268.61,Bronze
12751,268.27,Bronze
16123,268.18,Bronze
13289,268.15,Bronze
18254,267.9,Bronze
16649,267.88,Bronze
15773,267.64,Bronze
15037,267.51,Bronze
15408,267.18,Bronze
15503,267.15,Bronze
13318,266.48,Bronze
13225,266.40000000000003,Bronze
12962,266.39,Bronze
15302,266.3,Bronze
17296,266.13,Bronze
18185,266.0,Bronze
15019,266.0,Bronze
15670,265.8,Bronze
16074,265.25,Bronze
16318,265.15000000000003,Bronze
17753,264.86,Bronze
17793,264.72,Bronze
17668,264.65,Bronze
16373,264.49,Bronze
16757,264.18,Bronze
14608,263.9,Bronze
17786,263.62,Bronze
16682,263.56,Bronze
12892,263.38,Bronze
16909,263.22,Bronze
14526,262.4,Bronze
17910,261.7,Bronze
17193,261.58,Bronze
17991,261.55,Bronze
17951,261.48,Bronze
15512,261.38,Bronze
12655,261.35,Bronze
12734,261.35,Bronze
16478,261.16,Bronze
17385,261.11,Bronze
17995,261.08,Bronze
13896,261.05,Bronze
14288,261.0,Bronze
17665,260.7,Bronze
15120,260.55,Bronze
17187,260.05,Bronze
15385,259.76,Bronze
15251,259.55,Bronze
14951,259.52,Bronze
15517,259.47,Bronze
17666,259.38,Bronze
17558,259.17,Bronze
13127,259.17,Bronze
17219,259.13,Bronze
17168,258.9,Bronze
16381,258.7,Bronze
18269,258.0,Bronze
12941,257.97,Bronze
12504,257.65,Bronze
14681,257.35,Bronze
14483,257.1,Bronze
16675,256.96,Bronze
14166,256.85,Bronze
12612,256.8,Bronze
14274,256.6,Bronze
16050,256.18,Bronze
16796,256.12,Bronze
18090,256.1,Bronze
12869,256.07,Bronze
16334,256.06,Bronze
18091,255.85,Bronze
16911,255.25,Bronze
16752,255.1,Bronze
12746,254.55,Bronze
12604,254.18,Bronze
17992,254.13,Bronze
17626,254.0,Bronze
16845,253.88,Bronze
18059,253.35999999999999,Bronze
13909,253.3,Bronze
13169,253.1,Bronze
15942,252.84,Bronze
13251,252.68,Bronze
16207,252.58,Bronze
14803,252.15,Bronze
14501,251.21,Bronze
18266,251.1,Bronze
16962,251.04,Bronze
16152,250.7,Bronze
12807,250.35,Bronze
13207,250.26000000000002,Bronze
17267,250.12,Bronze
13877,250.12,Bronze
17303,250.04,Bronze
15956,249.95,Bronze
18002,249.92,Bronze
15282,249.89,Bronze
17435,249.75,Bronze
18005,249.72,Bronze
18092,249.39999999999998,Bronze
12414,249.32999999999998,Bronze
15824,249.3,Bronze
16956,248.94,Bronze
13508,248.89,Bronze
16508,248.8,Bronze
14162,248.56,Bronze
13970,247.99,Bronze
13592,247.95999999999998,Bronze
14192,247.84,Bronze
15857,247.68,Bronze
15293,247.5,Bronze
15162,247.20000000000002,Bronze
17748,247.15,Bronze
15697,246.75,Bronze
13943,246.54,Bronze
15495,246.5,Bronze
13060,246.33,Bronze
14942,246.32000000000002,Bronze
15445,246.25,Bronze
18153,246.22,Bronze
14967,246.11,Bronze
16778,245.94,Bronze
17210,245.81,Bronze
13142,245.77,Bronze
14244,245.45999999999998,Bronze
17536,244.83,Bronze
16029,244.8,Bronze
15432,244.26000000000002,Bronze
16793,243.84,Bronze
17125,243.83,Bronze
13886,243.56,Bronze
14010,243.55,Bronze
17357,243.32,Bronze
16832,243.15,Bronze
15543,242.84,Bronze
13307,242.74,Bronze
12900,242.68,Bronze
16215,242.35,Bronze
18135,242.32,Bronze
17005,242.2,Bronze
17973,241.88,Bronze
14774,241.45,Bronze
13326,241.20000000000002,Bronze
15728,241.0,Bronze
15961,240.97,Bronze
14115,240.95,Bronze
17359,240.9,Bronze
15188,240.82999999999998,Bronze
12698,240.75,Bronze
13674,240.68,Bronze
12990,240.5,Bronze
15336,240.5,Bronze
18029,240.45,Bronze
16342,240.01,Bronze
12781,239.64,Bronze
17055,239.55,Bronze
14322,239.5,Bronze
13789,239.45999999999998,Bronze
17684,239.41,Bronze
16538,239.3,Bronze
16276,239.03,Bronze
16217,238.85000000000002,Bronze
12561,238.85,Bronze
15099,238.70000000000002,Bronze
12718,238.25,Bronze
16280,238.05,Bronze
14982,237.78,Bronze
15318,237.5,Bronze
15457,237.07,Bronze
16313,237.07,Bronze
14316,236.94,Bronze
13790,236.84,Bronze
15077,236.58,Bronze
13608,236.2,Bronze
16026,236.09,Bronze
12741,236.07,Bronze
17824,235.84,Bronze
17498,235.74,Bronze
16502,235.42,Bronze
15815,235.38,Bronze
12595,235.3,Bronze
12750,235.2,Bronze
13834,235.15,Bronze
13600,235.02,Bronze
15776,234.78,Bronze
17868,234.65,Bronze
13114,234.38,Bronze
14147,233.79999999999998,Bronze
13348,233.76,Bronze
14153,233.4,Bronze
15294,233.35,Bronze
14995,233.23000000000002,Bronze
15451,233.21,Bronze
14765,233.11,Bronze
13946,232.93,Bronze
13604,232.92000000000002,Bronze
15458,232.92,Bronze
18213,232.48000000000002,Bronze
17300,232.44,Bronze
16971,232.21,Bronze
15943,232.14,Bronze
16408,231.93,Bronze
12375,231.9,Bronze
13619,231.69,Bronze
15487,231.32,Bronze
17278,231.29,Bronze
15236,231.05,Bronze
15001,230.85999999999999,Bronze
17396,230.7,Bronze
16758,230.56,Bronze
15866,230.53,Bronze
13825,230.39,Bronze
16528,230.37,Bronze
15231,230.1,Bronze
14069,230.06,Bronze
13104,229.85999999999999,Bronze
15556,229.76999999999998,Bronze
14017,229.75,Bronze
12812,229.64000000000001,Bronze
17185,229.46,Bronze
15355,229.35000000000002,Bronze
14694,229.19,Bronze
17761,228.78,Bronze
14168,228.65,Bronze
15536,228.49,Bronze
17066,228.34,Bronze
13683,228.0,Bronze
16760,228.0,Bronze
16234,227.68,Bronze
15035,227.29000000000002,Bronze
18021,227.06,Bronze
18132,226.9,Bronze
13651,226.85,Bronze
16540,226.70000000000002,Bronze
13075,226.61,Bronze
15163,226.47,Bronze
15119,226.45,Bronze
13809,226.35,Bronze
12771,226.3,Bronze
18003,226.25000000000003,Bronze
13837,226.24,Bronze
18244,226.24,Bronze
15709,226.0,Bronze
14357,225.77,Bronze
16586,225.75,Bronze
18117,225.74,Bronze
17556,225.67000000000002,Bronze
16587,225.15,Bronze
14569,225.14,Bronze
13961,225.04999999999998,Bronze
13461,225.0,Bronze
13361,224.15,Bronze
14928,223.91000000000003,Bronze
16562,223.85999999999999,Bronze
15404,223.57999999999998,Bronze
16109,222.72,Bronze
12887,222.4,Bronze
16437,222.04999999999998,Bronze
15788,221.82999999999998,Bronze
12660,221.7,Bronze
12859,221.7,Bronze
14445,221.65,Bronze
17087,221.53,Bronze
15552,221.32,Bronze
14881,221.2,Bronze
13419,221.06,Bronze
12821,220.8,Bronze
13087,220.74,Bronze
13033,220.55,Bronze
18007,220.32,Bronze
16857,220.2,Bronze
18114,220.1,Bronze
15087,220.06,Bronze
13454,219.87,Bronze
12799,219.35,Bronze
14271,219.13,Bronze
12702,219.0,Bronze
15878,218.81,Bronze
17000,218.70000000000002,Bronze
14122,218.64000000000001,Bronze
15086,218.53,Bronze
17619,218.52,Bronze
16543,218.46999999999997,Bronze
12574,218.45,Bronze
13628,218.34,Bronze
13669,217.95,Bronze
15748,217.86,Bronze
16874,217.74,Bronze
16035,217.73,Bronze
14908,217.70000000000002,Bronze
12780,217.68,Bronze
15490,217.6,Bronze
13271,217.38,Bronze
15295,217.23999999999998,Bronze
15554,217.2,Bronze
13423,217.03,Bronze
15401,216.95000000000002,Bronze
16346,216.95,Bronze
15460,216.76,Bronze
14654,216.62,Bronze
15604,216.39,Bronze
17674,216.3,Bronze
13858,216.17,Bronze
16751,216.01999999999998,Bronze
18093,215.95,Bronze
16666,215.86,Bronze
14476,215.7,Bronze
17121,214.54,Bronze
16957,214.24,Bronze
17153,213.78,Bronze
13411,213.55,Bronze
16993,213.4,Bronze
15566,213.37,Bronze
14333,213.20000000000002,Bronze
13724,213.01,Bronze
17955,212.85,Bronze
13374,212.70000000000002,Bronze
15175,212.5,Bronze
12470,211.95,Bronze
14148,211.29000000000002,Bronze
14528,211.27999999999997,Bronze
14992,210.5,Bronze
17271,210.39,Bronze
13532,210.31,Bronze
13621,209.85,Bronze
18119,209.72,Bronze
15616,209.66,Bronze
18042,209.45,Bronze
16481,209.0,Bronze
14635,208.92,Bronze
14638,208.8,Bronze
15741,208.62,Bronze
15029,208.20000000000002,Bronze
12848,208.0,Bronze
15378,207.5,Bronze
17989,207.35,Bronze
14658,207.2,Bronze
12436,207.16000000000003,Bronze
15030,207.03,Bronze
13498,206.9,Bronze
17915,206.85,Bronze
18126,206.82999999999998,Bronze
14203,206.74,Bronze
14392,206.7,Bronze
14519,206.09,Bronze
13529,206.06,Bronze
16090,205.91,Bronze
15790,205.73,Bronze
17670,205.7,Bronze
16490,205.41000000000003,Bronze
14602,205.35999999999999,Bronze
15307,205.3,Bronze
15758,205.25,Bronze
12400,205.25,Bronze
17112,205.17,Bronze
15319,204.5,Bronze
16901,204.26,Bronze
16542,204.22,Bronze
17891,203.85999999999999,Bronze
14876,203.6,Bronze
16679,203.56,Bronze
14101,203.53,Bronze
15020,203.42,Bronze
13025,203.15,Bronze
12416,202.56,Bronze
14586,202.44,Bronze
14892,202.35000000000002,Bronze
14385,202.11,Bronze
16937,202.1,Bronze
14863,202.07999999999998,Bronze
13284,201.19,Bronze
18281,201.14,Bronze
14990,200.77,Bronze
18072,200.64,Bronze
14330,200.63,Bronze
17383,200.54,Bronze
17693,200.47,Bronze
13133,200.45000000000002,Bronze
17022,200.3,Bronze
15945,200.01,Bronze
15931,199.95,Bronze
17662,199.92000000000002,Bronze
15852,199.76,Bronze
14003,199.32999999999998,Bronze
13275,199.16,Bronze
17184,198.41000000000003,Bronze
14325,198.08,Bronze
12961,198.07,Bronze
13088,197.86,Bronze
15783,197.82,Bronze
